====================================================================================================
[voicing] vo_s3b — reduction
====================================================================================================
  arms   : voi3b_comp_pr_yk, voi3b_comp_yk, voi3b_rep_pr_yk, voi3b_rep_yk
  banked : en_s9:endo_ledger_open_ung5_ra, vo_s3:voi3_dp, vo_s2:voi2_critic

====================================================================================================
[A] LIFETIMES, COMMITS, AND THE IN-TAG IDENTITY CHECK
====================================================================================================
    arm                       cyc  commits (level@cycle)                 s/cycle
    voi3b_comp_pr_yk          201  L2@c48, L3@c100, L4@c151, L5@c186   
    voi3b_comp_yk             201  L2@c48, L3@c100, L4@c151, L5@c186   
    voi3b_rep_pr_yk           201  L2@c48, L3@c100, L4@c151, L5@c186   
    voi3b_rep_yk              201  L2@c48, L3@c100, L4@c151, L5@c186   
    en_s9:endo_ledger_open_ung5_ra  201  L2@c48, L3@c100, L4@c151, L5@c186      (banked)
    vo_s3:voi3_dp             201  L2@c48, L3@c100, L4@c151, L5@c186      (banked)
    vo_s2:voi2_critic         188  L2@c48, L3@c81, L4@c111                (banked)


====================================================================================================
[B] THE CORRIDOR — slots open, parity, misfire, and when it closed
====================================================================================================
    `n_open` is slots past the firing gate; `misfire` is fired rows whose span did not
    match `dp_features` exactly. An arm whose corridor closes stops executing with the
    head and falls back to the DP on every macro call.

    arm                    open@max  open@last  first c with open=0 after a peak   misfire(all)  misfire(era>=3)
    voi3b_comp_pr_yk             30         30  None                             0.2592        0.2455
    voi3b_comp_yk                30         30  None                             0.2934        0.2837
    voi3b_rep_pr_yk              30         27  None                             0.8449        0.8177
    voi3b_rep_yk                 30         29  None                             0.6003        0.5921

    n_open per 10 cycles (the corridor's whole life):
      voi3b_comp_pr_yk         0   0   0   0   0   1  16  16  16  16  16  24  23  24  23  24  27  28  27  28  30
      voi3b_comp_yk            0   0   0   0   0   1  16  16  16  16  16  24  22  24  24  24  28  28  28  29  30
      voi3b_rep_pr_yk          0   0   0   0   0   2  15  16  16  16  16  23  21  20  20  19  25  28  24  27  27
      voi3b_rep_yk             0   0   0   0   0   2  16  15  16  16  16  22  21  24  24  23  28  27  28  27  29
      cycle                    1  11  21  31  41  51  61  71  81  91 101 111 121 131 141 151 161 171 181 191 201

====================================================================================================
[C] THE SAMPLER, REALISED — deviation and on-table projection
====================================================================================================
    `dev`  the sampled entry left the on-table argmax (the quantity the temperature is
           set on; `DESIGN.md` §17 predicted this would fall below the preflight's
           0.44-0.67 because a sharper plant deviates less at fixed T).
    `ont`  the on-table argmax was not the head's FREE-RUN emission — the projection
           component that rides with the write axis (`DESIGN.md` §11).

    voi3b_comp_pr_yk:
      era  cell        n        dev     ont
        4  2n15       815       0.966       0.966     0.000
        4  3n0       1122       1.000       1.000     0.000
        4  3n1        991       1.000       1.000     0.000
        4  3n2       1106       1.000       1.000     0.000
        4  3n3       1067       1.000       0.978     0.000
        4  3n4       1091       1.000       1.000     0.000
        4  3n5       1132       1.000       1.000     0.000
        4  3n6       1152       1.000       1.000     0.000
        4  3n7       1152       1.000       1.000     0.000
        4  4n0       1096       1.000       1.000     0.000
        4  4n1       1051       1.000       1.000     0.000
        4  4n2       1098       1.000       1.000     0.000
        4  4n3       1152       1.000       1.000     0.000
        4  5n0        245       1.000       1.000     0.000
        4  5n1        576       1.000       1.000     0.000
        5  2n0        788       0.933       0.933     0.000
        5  2n1        614       0.974       0.974     0.000
        5  2n2        774       0.911       0.911     0.000
        5  2n3        775       0.994       0.994     0.000
        5  2n4        402       0.915       0.915     0.000
        5  2n5        756       0.940       0.940     0.000
        5  2n6        864       0.934       0.934     0.000
        5  2n7        732       0.902       0.902     0.000
        5  2n8        563       1.000       1.000     0.000
        5  2n9        559       0.975       0.975     0.000
        5  2n10       732       1.000       1.000     0.000
        5  2n11       522       0.989       0.989     0.000
        5  2n12       805       1.000       1.000     0.000
        5  2n13       835       0.962       0.962     0.000
        5  2n14       363       0.997       0.997     0.000
        5  2n15       512       1.000       1.000     0.000
        5  3n0        864       1.000       1.000     0.000
        5  3n1        795       1.000       0.987     0.000
        5  3n2        864       1.000       1.000     0.000
        5  3n3        856       1.000       0.992     0.000
        5  3n4        841       1.000       1.000     0.000
        5  3n5        864       1.000       1.000     0.000
        5  3n6        864       1.000       1.000     0.000
        5  3n7        864       1.000       1.000     0.000
        5  4n0        794       1.000       1.000     0.000
        5  4n1        820       1.000       1.000     0.000
        5  4n2        864       1.000       1.000     0.000
        5  4n3        864       1.000       1.000     0.000
        5  5n0        298       1.000       1.000     0.000
        5  5n1        864       1.000       1.000     0.000

    voi3b_comp_yk:
      era  cell         n   class_agree  tuple_agree   unnamed
        1  2n0        956       1.000       1.000     0.000
        1  2n1       1105       1.000       1.000     0.000
        1  2n2       1071       1.000       1.000     0.000
        1  2n3       1054       1.000       1.000     0.000
        1  2n4        892       1.000       1.000     0.000
        1  2n5       1004       1.000       1.000     0.000
        1  2n6        958       1.000       1.000     0.000
        1  2n7       1059       0.997       0.997     0.000
        1  2n8       1084       1.000       1.000     0.000
        1  2n9       1114       1.000       1.000     0.000
        1  2n10      1063       1.000       1.000     0.000
        1  2n11      1027       1.000       1.000     0.000
        1  2n12       772       1.000       1.000     0.000
        1  2n13      1143       1.000       1.000     0.000
        1  2n14       884       1.000       1.000     0.000
        1  2n15      1087       1.000       1.000     0.000
        2  2n0       4190       1.000       1.000     0.000
        2  2n1       4515       1.000       1.000     0.000
        2  2n2       4538       1.000       1.000     0.000
        2  2n3       3778       1.000       1.000     0.000
        2  2n4       3250       1.000       1.000     0.000
        2  2n5       4290       1.000       1.000     0.000
        2  2n6       4201       1.000       1.000     0.000
        2  2n7       4200       1.000       1.000     0.000
        2  2n8       3942       1.000       1.000     0.000
        2  2n9       4351       1.000       1.000     0.000
        2  2n10      4115       1.000       1.000     0.000
        2  2n11      3823       1.000       1.000     0.000
        2  2n12      4625       1.000       1.000     0.000
        2  2n13      4743       1.000       1.000     0.000
        2  2n14      3706       1.000       1.000     0.000
        2  2n15      4296       1.000       1.000     0.000
        2  3n0        893       1.000       1.000     0.000
        2  3n1        832       1.000       0.998     0.000
        2  3n2        860       1.000       1.000     0.000
        2  3n3        925       1.000       1.000     0.000
        2  3n4        921       1.000       1.000     0.000
        2  3n5        806       1.000       1.000     0.000
        2  3n6        900       1.000       1.000     0.000
        2  3n7        918       1.000       1.000     0.000
        3  2n0       5357       1.000       1.000     0.000
        3  2n1       5426       1.000       1.000     0.000
        3  2n2       5246       1.000       1.000     0.000
        3  2n3       4869       1.000       1.000     0.000
        3  2n4       3989       1.000       1.000     0.000
        3  2n5       6277       1.000       1.000     0.000
        3  2n6       6060       1.000       1.000     0.000
        3  2n7       5206       0.995       0.995     0.000
        3  2n8       5048       1.000       1.000     0.000
        3  2n9       6117       0.997       0.997     0.000
        3  2n10      5723       0.999       0.999     0.000
        3  2n11      4279       1.000       1.000     0.000
        3  2n12      6720       1.000       1.000     0.000
        3  2n13      6720       1.000       1.000     0.000
        3  2n14      4113       1.000       1.000     0.000
        3  2n15      6166       1.000       1.000     0.000
        3  3n0       5924       1.000       1.000     0.000
        3  3n1       6289       1.000       0.996     0.000
        3  3n2       6023       1.000       1.000     0.000
        3  3n3       6273       1.000       0.978     0.000
        3  3n4       6644       1.000       0.996     0.000
        3  3n5       5747       1.000       0.992     0.000
        3  3n6       6720       1.000       0.999     0.000
        3  3n7       6463       0.999       0.981     0.000
        3  4n0       2213       1.000       1.000     0.000
        3  4n1       2669       1.000       1.000     0.000
        3  4n2       2425       1.000       1.000     0.000
        3  4n3       2754       1.000       1.000     0.000
        4  2n0       1017       1.000       1.000     0.000
        4  2n1        947       1.000       1.000     0.000
        4  2n2        915       1.000       1.000     0.000
        4  2n3        814       1.000       1.000     0.000
        4  2n4        583       1.000       1.000     0.000
        4  2n5       1095       1.000       1.000     0.000
        4  2n6        940       1.000       1.000     0.000
        4  2n7        800       1.000       1.000     0.000
        4  2n8        998       1.000       1.000     0.000
        4  2n9        902       1.000       1.000     0.000
        4  2n10       871       1.000       1.000     0.000
        4  2n11       842       1.000       1.000     0.000
        4  2n12      1152       1.000       1.000     0.000
        4  2n13      1064       1.000       1.000     0.000
        4  2n14       650       1.000       1.000     0.000
        4  2n15      1048       1.000       1.000     0.000
        4  3n0       1114       1.000       1.000     0.000
        4  3n1        805       0.999       0.999     0.000
        4  3n2        894       1.000       1.000     0.000
        4  3n3       1127       1.000       0.987     0.000
        4  3n4       1152       1.000       0.977     0.000
        4  3n5        996       1.000       0.981     0.000
        4  3n6       1152       1.000       1.000     0.000
        4  3n7       1152       1.000       0.966     0.000
        4  4n0       1108       1.000       1.000     0.000
        4  4n1       1152       1.000       1.000     0.000
        4  4n2       1025       0.993       0.993     0.000
        4  4n3       1152       1.000       1.000     0.000
        4  5n0        333       1.000       1.000     0.000
        4  5n1        576       1.000       1.000     0.000
        5  2n0        715       1.000       1.000     0.000
        5  2n1        540       1.000       1.000     0.000
        5  2n2        711       1.000       1.000     0.000
        5  2n3        666       1.000       1.000     0.000
        5  2n4        399       0.997       0.997     0.000
        5  2n5        852       1.000       1.000     0.000
        5  2n6        677       1.000       1.000     0.000
        5  2n7        579       1.000       1.000     0.000
        5  2n8        792       1.000       1.000     0.000
        5  2n9        778       1.000       1.000     0.000
        5  2n10       801       1.000       1.000     0.000
        5  2n11       564       1.000       1.000     0.000
        5  2n12       813       1.000       1.000     0.000
        5  2n13       669       1.000       1.000     0.000
        5  2n14       346       1.000       1.000     0.000
        5  2n15       754       0.993       0.993     0.000
        5  3n0        864       1.000       1.000     0.000
        5  3n1        694       0.971       0.967     0.000
        5  3n2        825       0.988       0.988     0.000
        5  3n3        825       1.000       1.000     0.000
        5  3n4        864       0.991       0.986     0.000
        5  3n5        748       0.956       0.948     0.000
        5  3n6        864       1.000       1.000     0.000
        5  3n7        794       0.997       0.982     0.000
        5  4n0        864       1.000       1.000     0.000
        5  4n1        860       1.000       1.000     0.000
        5  4n2        864       1.000       1.000     0.000
        5  4n3        864       1.000       1.000     0.000
        5  5n0        231       1.000       1.000     0.000
        5  5n1        864       1.000       1.000     0.000

    voi3b_rep_pr_yk:
      era  cell         n   class_agree  tuple_agree   unnamed
        1  2n0       1062       1.000       1.000     0.000
        1  2n1       1122       1.000       1.000     0.000
        1  2n2       1128       1.000       1.000     0.000
        1  2n3        916       1.000       1.000     0.000
        1  2n4       1049       1.000       1.000     0.000
        1  2n5       1118       1.000       1.000     0.000
        1  2n6       1073       1.000       1.000     0.000
        1  2n7       1078       0.997       0.997     0.000
        1  2n8       1030       1.000       1.000     0.000
        1  2n9       1051       1.000       1.000     0.000
        1  2n10       804       1.000       1.000     0.000
        1  2n11       990       1.000       1.000     0.000
        1  2n12       821       1.000       1.000     0.000
        1  2n13      1116       1.000       1.000     0.000
        1  2n14      1004       1.000       1.000     0.000
        1  2n15       995       1.000       1.000     0.000
        2  2n0       4270       0.227       0.227     0.000
        2  2n1       4756       0.142       0.142     0.000
        2  2n2       4772       0.176       0.176     0.000
        2  2n3       4178       0.194       0.194     0.000
        2  2n4       3950       0.214       0.214     0.000
        2  2n5       4689       0.108       0.108     0.000
        2  2n6       4567       0.200       0.200     0.000
        2  2n7       4293       0.207       0.207     0.000
        2  2n8       4004       0.173       0.173     0.000
        2  2n9       4130       0.141       0.141     0.000
        2  2n10      3680       0.178       0.178     0.000
        2  2n11      4179       0.151       0.151     0.000
        2  2n12      4741       0.142       0.142     0.000
        2  2n13      4660       0.146       0.146     0.000
        2  2n14      4200       0.211       0.211     0.000
        2  2n15      4337       0.184       0.184     0.000
        2  3n0        853       1.000       1.000     0.000
        2  3n1        823       1.000       0.999     0.000
        2  3n2        699       1.000       1.000     0.000
        2  3n3        803       1.000       1.000     0.000
        2  3n4        658       1.000       0.998     0.000
        2  3n5        785       1.000       1.000     0.000
        2  3n6        901       1.000       1.000     0.000
        2  3n7        779       1.000       1.000     0.000
        3  2n0       5184       0.071       0.071     0.000
        3  2n1       5961       0.020       0.020     0.000
        3  2n2       6511       0.031       0.031     0.000
        3  2n3       5178       0.069       0.069     0.000
        3  2n4       4635       0.065       0.065     0.000
        3  2n5       6487       0.088       0.088     0.000
        3  2n6       6213       0.017       0.017     0.000
        3  2n7       6134       0.017       0.017     0.000
        3  2n8       5989       0.070       0.070     0.000
        3  2n9       4240       0.051       0.051     0.000
        3  2n10      4185       0.071       0.071     0.000
        3  2n11      4751       0.090       0.090     0.000
        3  2n12      6720       0.029       0.029     0.000
        3  2n13      6716       0.071       0.071     0.000
        3  2n14      4715       0.097       0.097     0.000
        3  2n15      6444       0.045       0.045     0.000
        3  3n0       5208       1.000       1.000     0.000
        3  3n1       5883       1.000       0.998     0.000
        3  3n2       5267       1.000       0.999     0.000
        3  3n3       4871       1.000       1.000     0.000
        3  3n4       5257       1.000       0.996     0.000
        3  3n5       5230       1.000       1.000     0.000
        3  3n6       6659       1.000       1.000     0.000
        3  3n7       5513       1.000       1.000     0.000
        3  4n0       1895       1.000       1.000     0.000
        3  4n1       2658       1.000       1.000     0.000
        3  4n2       2285       1.000       0.988     0.000
        3  4n3       2706       1.000       0.996     0.000
        4  2n0       1008       0.225       0.225     0.000
        4  2n1        905       0.040       0.040     0.000
        4  2n2        957       0.119       0.119     0.000
        4  2n3        796       0.026       0.026     0.000
        4  2n4        622       0.174       0.174     0.000
        4  2n5       1107       0.004       0.004     0.000
        4  2n6       1003       0.039       0.039     0.000
        4  2n7       1063       0.000       0.000     0.000
        4  2n8       1097       0.075       0.075     0.000
        4  2n9        873       0.042       0.042     0.000
        4  2n10       619       0.254       0.254     0.000
        4  2n11       701       0.068       0.068     0.000
        4  2n12      1152       0.030       0.030     0.000
        4  2n13      1152       0.029       0.029     0.000
        4  2n14       897       0.205       0.205     0.000
        4  2n15      1108       0.010       0.010     0.000
        4  3n0        883       1.000       1.000     0.000
        4  3n1       1050       1.000       1.000     0.000
        4  3n2       1147       1.000       1.000     0.000
        4  3n3        694       1.000       1.000     0.000
        4  3n4       1002       1.000       1.000     0.000
        4  3n5       1018       1.000       1.000     0.000
        4  3n6       1152       1.000       1.000     0.000
        4  3n7       1073       1.000       1.000     0.000
        4  4n0        807       1.000       1.000     0.000
        4  4n1       1039       1.000       1.000     0.000
        4  4n2       1134       1.000       1.000     0.000
        4  4n3       1152       1.000       1.000     0.000
        4  5n0        372       1.000       1.000     0.000
        4  5n1        541       1.000       1.000     0.000
        5  2n0        666       0.131       0.131     0.000
        5  2n1        780       0.088       0.088     0.000
        5  2n2        813       0.213       0.213     0.000
        5  2n3        678       0.096       0.096     0.000
        5  2n4        426       0.319       0.319     0.000
        5  2n5        823       0.005       0.005     0.000
        5  2n6        718       0.106       0.106     0.000
        5  2n7        672       0.018       0.018     0.000
        5  2n8        864       0.056       0.056     0.000
        5  2n9        417       0.249       0.249     0.000
        5  2n10       400       0.417       0.417     0.000
        5  2n11       452       0.004       0.004     0.000
        5  2n12       864       0.067       0.067     0.000
        5  2n13       862       0.088       0.088     0.000
        5  2n14       443       0.291       0.291     0.000
        5  2n15       846       0.057       0.057     0.000
        5  3n0        764       1.000       1.000     0.000
        5  3n1        727       1.000       1.000     0.000
        5  3n2        851       1.000       1.000     0.000
        5  3n3        615       1.000       1.000     0.000
        5  3n4        634       1.000       1.000     0.000
        5  3n5        843       1.000       1.000     0.000
        5  3n6        864       1.000       1.000     0.000
        5  3n7        736       1.000       1.000     0.000
        5  4n0        753       0.979       0.979     0.000
        5  4n1        837       1.000       1.000     0.000
        5  4n2        864       0.910       0.910     0.000
        5  4n3        864       1.000       1.000     0.000
        5  5n0        388       1.000       1.000     0.000
        5  5n1        864       1.000       1.000     0.000

    voi3b_rep_yk:
      era  cell         n   class_agree  tuple_agree   unnamed
        1  2n0       1034       1.000       1.000     0.000
        1  2n1       1099       1.000       1.000     0.000
        1  2n2       1125       1.000       1.000     0.000
        1  2n3        981       1.000       1.000     0.000
        1  2n4       1049       1.000       1.000     0.000
        1  2n5       1150       1.000       1.000     0.000
        1  2n6        922       1.000       1.000     0.000
        1  2n7       1122       0.997       0.997     0.000
        1  2n8       1068       1.000       1.000     0.000
        1  2n9       1084       1.000       1.000     0.000
        1  2n10       887       1.000       1.000     0.000
        1  2n11       993       1.000       1.000     0.000
        1  2n12       879       1.000       1.000     0.000
        1  2n13      1116       1.000       1.000     0.000
        1  2n14       962       1.000       1.000     0.000
        1  2n15      1052       1.000       1.000     0.000
        2  2n0       4007       1.000       1.000     0.000
        2  2n1       4653       1.000       1.000     0.000
        2  2n2       4700       1.000       1.000     0.000
        2  2n3       4053       1.000       1.000     0.000
        2  2n4       3930       1.000       1.000     0.000
        2  2n5       4650       1.000       1.000     0.000
        2  2n6       4584       1.000       1.000     0.000
        2  2n7       4368       1.000       1.000     0.000
        2  2n8       4203       1.000       1.000     0.000
        2  2n9       4130       1.000       1.000     0.000
        2  2n10      3344       1.000       1.000     0.000
        2  2n11      4192       1.000       1.000     0.000
        2  2n12      4780       1.000       1.000     0.000
        2  2n13      4712       1.000       1.000     0.000
        2  2n14      4492       1.000       1.000     0.000
        2  2n15      4545       1.000       1.000     0.000
        2  3n0        849       1.000       1.000     0.000
        2  3n1        830       1.000       0.988     0.000
        2  3n2        691       1.000       1.000     0.000
        2  3n3        801       1.000       1.000     0.000
        2  3n4        711       1.000       1.000     0.000
        2  3n5        721       1.000       0.990     0.000
        2  3n6        643       1.000       1.000     0.000
        2  3n7        898       1.000       1.000     0.000
        3  2n0       5206       0.920       0.920     0.000
        3  2n1       5824       0.951       0.951     0.000
        3  2n2       6422       0.991       0.991     0.000
        3  2n3       5146       0.850       0.850     0.000
        3  2n4       3917       0.955       0.955     0.000
        3  2n5       6014       0.954       0.954     0.000
        3  2n6       6213       0.991       0.991     0.000
        3  2n7       5485       0.900       0.900     0.000
        3  2n8       6109       0.873       0.873     0.000
        3  2n9       4954       0.916       0.916     0.000
        3  2n10      3995       0.989       0.989     0.000
        3  2n11      4421       0.864       0.864     0.000
        3  2n12      6720       0.965       0.965     0.000
        3  2n13      6720       0.912       0.912     0.000
        3  2n14      4993       0.991       0.991     0.000
        3  2n15      5368       0.871       0.871     0.000
        3  3n0       5470       0.999       0.999     0.000
        3  3n1       5669       0.997       0.997     0.000
        3  3n2       4361       0.999       0.999     0.000
        3  3n3       5946       0.997       0.997     0.000
        3  3n4       4456       1.000       0.998     0.000
        3  3n5       5734       0.998       0.998     0.000
        3  3n6       6529       0.993       0.993     0.000
        3  3n7       6142       0.998       0.993     0.000
        3  4n0       1706       1.000       1.000     0.000
        3  4n1       1971       1.000       1.000     0.000
        3  4n2       1486       1.000       1.000     0.000
        3  4n3       2756       1.000       1.000     0.000
        4  2n0        939       0.757       0.757     0.000
        4  2n1        875       0.657       0.657     0.000
        4  2n2       1146       0.915       0.915     0.000
        4  2n3        911       0.348       0.348     0.000
        4  2n4        660       0.598       0.598     0.000
        4  2n5       1009       0.632       0.632     0.000
        4  2n6       1115       0.955       0.955     0.000
        4  2n7        804       0.394       0.394     0.000
        4  2n8       1041       0.641       0.641     0.000
        4  2n9        684       0.708       0.708     0.000
        4  2n10       661       0.847       0.847     0.000
        4  2n11       699       0.432       0.432     0.000
        4  2n12      1152       0.871       0.871     0.000
        4  2n13      1152       0.748       0.748     0.000
        4  2n14       878       0.928       0.928     0.000
        4  2n15      1033       0.523       0.523     0.000
        4  3n0        951       1.000       1.000     0.000
        4  3n1       1023       1.000       1.000     0.000
        4  3n2        732       1.000       1.000     0.000
        4  3n3       1101       1.000       1.000     0.000
        4  3n4        697       0.999       0.999     0.000
        4  3n5       1069       1.000       1.000     0.000
        4  3n6       1152       1.000       1.000     0.000
        4  3n7       1152       1.000       1.000     0.000
        4  4n0        795       1.000       1.000     0.000
        4  4n1        947       1.000       1.000     0.000
        4  4n2        752       1.000       1.000     0.000
        4  4n3       1152       1.000       1.000     0.000
        4  5n0        261       1.000       1.000     0.000
        4  5n1        525       1.000       1.000     0.000
        5  2n0        498       0.691       0.691     0.000
        5  2n1        631       0.707       0.707     0.000
        5  2n2        864       0.883       0.883     0.000
        5  2n3        706       0.354       0.354     0.000
        5  2n4        381       0.711       0.711     0.000
        5  2n5        694       0.586       0.586     0.000
        5  2n6        849       0.735       0.735     0.000
        5  2n7        470       0.455       0.455     0.000
        5  2n8        706       0.710       0.710     0.000
        5  2n9        606       0.606       0.606     0.000
        5  2n10       817       0.666       0.666     0.000
        5  2n11       645       0.225       0.225     0.000
        5  2n12       864       0.803       0.803     0.000
        5  2n13       864       0.752       0.752     0.000
        5  2n14       500       0.988       0.988     0.000
        5  2n15       740       0.816       0.816     0.000
        5  3n0        798       1.000       1.000     0.000
        5  3n1        721       1.000       1.000     0.000
        5  3n2        542       1.000       1.000     0.000
        5  3n3        859       1.000       1.000     0.000
        5  3n4        725       1.000       1.000     0.000
        5  3n5        864       1.000       1.000     0.000
        5  3n6        864       1.000       1.000     0.000
        5  3n7        864       1.000       1.000     0.000
        5  4n0        808       1.000       1.000     0.000
        5  4n1        761       1.000       1.000     0.000
        5  4n2        811       1.000       1.000     0.000
        5  4n3        864       1.000       1.000     0.000
        5  5n0        554       1.000       1.000     0.000
        5  5n1        864       1.000       1.000     0.000

====================================================================================================
[G] THE RECORD'S VOLUME AND THE OBJECTIVE'S DIET
====================================================================================================
    `filed` writes kept by the beam and on a graded tip; `solved` their verdict;
    `unnamed` training rows whose recorded class has no member in the current table
    (the argmax arms' own hazard — DESIGN §14); `verify_bad` gate V-1's counter.

    arm                    written    filed   solved%   unnamed   verify   v_bad   buf(last, max over slots)
    voi3b_comp_pr_yk          1633069   461331    0.296         0   461331       0   8192
    voi3b_comp_yk             1607499   457726    0.275         0   457726       0   8192
    voi3b_rep_pr_yk           1640533   453679    0.229         0   453679       0   8192
    voi3b_rep_yk              1520946   423458    0.149         0   423458       0   8192

====================================================================================================
[H] ARRIVAL, CLASS COVERAGE, MERGES AND THE BILL
====================================================================================================
    arm                   L5@sup(end) L6@sup(end)  L4 classes(end)  merges taken  exp_reads   t_cum
    voi3b_comp_pr_yk                 12           1              26            37    2269032    51358593
    voi3b_comp_yk                     8           2              21            43    2283467    51135949
    voi3b_rep_pr_yk                  12           0              34            48    2272990    51363633
    voi3b_rep_yk                      9           0              34            37    2257060    51169062
    en_s9:endo_ledger_open_ung5_ra         17           3              26            44     382722    51208256
    vo_s3:voi3_dp                    17           3              26            44    2288898    51208256
    vo_s2:voi2_critic                17           0              23            48    2194240    47493677

====================================================================================================
[I] ERA-4/5 ERROR — with the caveat
====================================================================================================
    `enharmonic`'s matched-clock gaps between near-identical arms reach 0.08, and these
    arms are SELF-PACED and lived different numbers of cycles, so error is NOT a claim
    here. The structural readouts above are.

    arm                   era1  era2  era3  era4  era5
    voi3b_comp_pr_yk         0.501  0.614  0.532  0.644  0.703
    voi3b_comp_yk            0.502  0.624  0.565  0.588  0.550
    voi3b_rep_pr_yk          0.505  0.650  0.637  0.568  0.611
    voi3b_rep_yk             0.505  0.653  0.662  0.728  0.824
    en_s9:endo_ledger_open_ung5_ra 0.499  0.620  0.613  0.671  0.773
    vo_s3:voi3_dp            0.499  0.620  0.613  0.671  0.773
    vo_s2:voi2_critic        0.505  0.680  0.692  0.684  0.779

====================================================================================================
[J] THE CRITIC — held-out AUC against the verdict, per slot, over the run
====================================================================================================
    The held-out split is by the parity gate's own BIJECTIVE row code, not a coin flip,
    so a context recurring across cycles cannot sit on both sides. `auc` is None where
    one class is absent on the held-out rows — an AUC is undefined then, and saying so
    beats reporting 0.5. DENOMINATORS AND BASE RATES ARE PART OF THE READING: the
    preflight's AUCs sat on 16-26 rows at base rate 0.045-0.08 and were a path check.

    [Q3] THE TWO DIETS ARE READ APART and are NEVER pooled. The filed rows are the
    practice beam's own writes — a narrow, self-selected candidate set (Q0 finding 3:
    at the frontier almost every write falls in one token class) — and the probe rows
    are the babbler's substitutions, a DIFFERENT class by construction. A pooled AUC
    would read that candidate-set difference as discrimination. Both columns carry
    their own denominator and base rate.

    voi3b_comp_pr_yk:
      FILED rows                                              PROBE rows [Q3]
      slot   reads  n(last) base(last)  auc f/med/last  >.5   n(last) base(last)  auc f/med/last  >.5
      2:0      153      899      0.321  1.000/0.712/0.619  0.96       871      0.049  0.733/0.661/0.859  0.83
      2:1      153      726      0.313  0.182/0.632/0.601  0.94       689      0.052  0.714/0.853/0.925  0.97
      2:2      153      789      0.422  0.983/0.665/0.522  1.00       855      0.058  0.207/0.829/0.901  0.99
      2:3      148      928      0.295  0.950/0.606/0.536  0.89       887      0.041  0.908/0.859/0.824  1.00
      2:4      153      761      0.235  0.866/0.752/0.748  1.00       732      0.038  0.722/0.749/0.833  0.97
      2:5      153      850      0.268  0.974/0.657/0.598  1.00       847      0.041  0.936/0.818/0.866  1.00
      2:6      153      664      0.334  0.689/0.553/0.542  0.79       705      0.028  0.080/0.848/0.937  0.92
      2:7      153      772      0.405  0.737/0.589/0.590  0.97       986      0.064  0.354/0.792/0.853  0.96
      2:8      153     1024      0.336  0.137/0.592/0.598  0.90      1011      0.057  0.062/0.685/0.830  0.70
      2:9      153      777      0.207  0.515/0.735/0.718  0.99       808      0.028  0.450/0.819/0.912  0.96
      2:10     153      744      0.257  0.700/0.631/0.662  0.95       726      0.047  0.594/0.787/0.852  1.00
      2:11     153      717      0.262  0.532/0.777/0.886  0.97       747      0.054  0.036/0.878/0.930  0.87
      2:12     153      734      0.274  0.163/0.570/0.506  0.97       836      0.037  0.406/0.728/0.830  0.96
      2:13     153      667      0.330  0.061/0.665/0.720  0.90       678      0.074  0.559/0.791/0.838  0.93
      2:14     149      780      0.246  0.015/0.554/0.642  0.70       819      0.028  0.500/0.840/0.957  0.93
      2:15     153      882      0.224  1.000/0.580/0.645  0.95       927      0.042  0.558/0.749/0.841  1.00
      3:0      101      771      0.313  0.697/0.656/0.530  1.00       604      0.086  0.373/0.873/0.905  0.97
      3:1      101      895      0.296  1.000/0.658/0.625  1.00       680      0.066  0.692/0.777/0.868  0.98
      3:2      101      905      0.449  0.773/0.739/0.679  1.00       637      0.055  0.844/0.891/0.887  1.00
      3:3      101      890      0.227  0.425/0.652/0.653  0.72       667      0.057  0.982/0.851/0.826  1.00
      3:4      101      764      0.382  0.000/0.558/0.648  0.75       658      0.073  0.828/0.829/0.892  1.00
      3:5      101      701      0.330  0.227/0.645/0.696  0.99       684      0.089  0.907/0.795/0.800  1.00
      3:6      101      915      0.364  0.365/0.617/0.577  0.93       725      0.069  0.842/0.838/0.854  1.00
      3:7      101      722      0.211  0.870/0.727/0.635  1.00       618      0.087  0.750/0.851/0.838  1.00
      4:0       50      597      0.337  0.900/0.668/0.701  0.80       309      0.175  0.400/0.718/0.760  0.91
      4:1       49      689      0.415  1.000/0.731/0.755  1.00       287      0.160  1.000/0.712/0.732  1.00
      4:2       50      783      0.375  0.313/0.534/0.542  0.72       307      0.130  0.415/0.685/0.712  0.98
      4:3       50      911      0.493  1.000/0.686/0.570  0.98       354      0.172  0.830/0.750/0.769  1.00
      5:0       15       27      0.000    (undefined: one class)            0          -          (no probe)   
      5:1       15      603      0.433  0.497/0.571/0.598  0.80       120      0.150  0.786/0.740/0.739  1.00

    voi3b_comp_yk:
      FILED rows                                              PROBE rows [Q3]
      slot   reads  n(last) base(last)  auc f/med/last  >.5   n(last) base(last)  auc f/med/last  >.5
      2:0      153      916      0.323  1.000/0.571/0.731  0.87         0          -          (no probe)   
      2:1      153      883      0.300  0.182/0.767/0.777  0.97         0          -          (no probe)   
      2:2      153      805      0.284  0.963/0.635/0.644  0.96         0          -          (no probe)   
      2:3      147      821      0.168  0.530/0.654/0.526  0.91         0          -          (no probe)   
      2:4      153      839      0.259  0.500/0.633/0.647  0.99         0          -          (no probe)   
